ID	Description	setSize	enrichmentScore	NES	pvalue	p.adjust	qvalue	rank	leading_edge	core_enrichment
GO:0048511	rhythmic process	272	0.676468897309423	1.22140161509266	0.000219009841070904	0.0125403412702081	0.0107669165532324	4536	tags=37%, list=18%, signal=31%	CREM/ID2/GPR157/HSPA5/OPN3/NFKB2/HNRNPU/NRIP1/NFIL3/ATF5/SRC/OGT/CBX3/SERPINF1/KMT2A/EZH2/KDM2A/FBXW11/HNRNPL/NCOR1/DHX9/EP300/TOP1/CREBBP/GNAQ/NCOR2/MYCBP2/MMP19/FBXW7/CREB1/SETX/ZFHX3/AXL/INHBA/SFPQ/AHR/UBE3A/ATF4/GFPT1/SIAH2/USP9X/ARRB2/PSPC1/RBM4/CSNK1D/RELB/DNM1L/KDM5A/HNRNPD/ADNP/PRKDC/PARP1/CSNK2A1/USP7/HUWE1/HOMER1/DDB1/ADORA2A/ROCK2/TNF/PTGDS/DDX5/TOP2A/SGPL1/GSK3B/CSNK1E/IMPDH2/PTX3/MAPK8/KAT2B/STAT5B/TYMS/THRAP3/NOCT/PTEN/HEBP1/DYRK1A/PCNA/HDAC3/ID4/KDM5B/CLOCK/TARDBP/SCAPER/SIN3A/CASP3/SCN9A/NONO/CDK1/PHLPP1/MAP2K6/SIRT1/TNFRSF11A/HDAC2/CA12/NAMPT/GNA11/IGF1R/PER1/ZNF830/TGFB2
GO:0002757	immune response-activating signaling pathway	390	0.671704498606787	1.2211536166099	1.36855132617773e-05	0.00183980900023545	0.00157962766344176	4151	tags=41%, list=16%, signal=34%	PLCG2/PDE4B/BIRC3/NFKBID/CCR7/RAB7B/MALT1/PAK1/NFKB1/BIRC2/NINJ1/EZR/IRF4/NR4A3/NOP53/GRB2/DDX3X/SRC/CD40/PELI1/LYN/HLA-DQB1/BTK/USP15/BRAF/MEF2C/WNK1/CTSS/HCK/CYLD/CLEC7A/RPS6KA3/NCKAP1L/C5AR1/TNFAIP3/OTULIN/PAK2/RFTN1/LPXN/ZC3H12A/PTPRC/SLC15A3/AP3B1/EP300/CREBBP/NECTIN2/PTPRJ/BCL2/LAT2/IFIH1/FCER1G/UFD1/RABGEF1/APPL1/XIAP/TNIP2/GPS2/LCP2/FOXP1/PTPN2/TLR4/ELF1/PJA2/FCGR2B/MAPKAPK2/VAV3/ADA/LAPTM5/PDPK1/BTN2A2/ARRB2/CYBA/TNIP1/HLA-DPB1/KLHL6/MYO1G/PRKCB/NFKBIA/NLRP3/ICOSLG/BCL10/UBQLN1/IRAK2/ERBIN/ITCH/DUSP22/NFKBIZ/IRF7/TLR2/HLA-DRB1/PTPN6/DUSP3/TRAF3/BTN2A1/SEC14L1/FYN/RC3H1/DENND1B/BAX/TNF/THEMIS2/HAVCR2/PHPT1/MNDA/GATA3/FLOT1/TICAM2/RIPK2/BAG6/NAIP/NFATC2/SOS1/GPR108/INPP5D/PSEN1/SLC15A4/KCNN4/TLR1/SLC39A10/LSM14A/KHDRBS1/ZDHHC5/PIK3CA/FPR1/PUM1/CMTM3/AIM2/PTPN22/PLSCR1/UBE2N/PIK3AP1/PAK3/FCN1/EIF2B4/GRAMD4/SHB/CSK/RAB29/IRAK1/TIFA/TLR3/OTUD4/LIME1/PRKCD/VAV1/IRF1/LACC1/RBCK1/NMI/ANKRD17/RTN4/NPLOC4/MFHAS1/MAPK1/PTK2/MAP2K6/ZCCHC3/IKBKB
GO:0007346	regulation of mitotic cell cycle	467	0.669596891350981	1.22028996422157	4.32054286736079e-06	0.000861878615863197	0.000739993827605019	4888	tags=44%, list=19%, signal=36%	PDGFB/NABP1/PRMT2/CCND2/ID2/MECP2/BTG3/RGCC/TAOK3/HNRNPU/KMT2E/PIM3/NOP53/PSME1/DDX3X/CTNNB1/HES1/CCND1/PPP1R10/EZH2/FOXN3/EIF4E/ARID1B/DYNC1LI1/PAFAH1B1/NUP62/BTG1/IQGAP1/TPR/CYLD/BID/NUSAP1/BCL6/IL1B/BCL2/CCNH/CDKN1A/APPL1/AIF1/APEX1/RDX/INHBA/SLFN11/TMEM14B/CDK2AP2/RB1/HECA/CDC73/PHF10/PBRM1/WAC/IK/BTG2/CDKN2D/CKS2/PHIP/MAD2L2/DUSP1/BCL7C/BTN2A2/RPS27L/PIM2/SMARCA2/PPP2CA/DYNLT3/RBBP8/UIMC1/TAOK1/SIRT2/IL1A/GMNN/CDKN1C/FBXO7/PRKDC/MDM2/CUL3/RCC2/PTPN6/DUSP3/USP47/ZNF207/HSPA2/NBN/PKN2/APC/SDE2/CCDC57/RAD50/DDB1/SYF2/MAD1L1/RAD51C/RNASEH2B/BCL7A/ARID2/UBE2E2/CDC42/TNF/CKS1B/GPR132/PIN1/RPA3/ATM/IGF1/CDK6/EIF4G1/RPA2/TOPBP1/PSMG2/ZNF655/CDK2/TMOD3/BRD7/CDKN1B/MIIP/ANXA1/SMARCC2/DPF2/DLG1/CCNG1/ANAPC15/BRD4/SMARCE1/ANAPC16/RAB11A/CDK11A/INIP/TPRA1/INTS3/BRCA2/SMARCB1/NSMCE2/STAT5B/MAEA/CCND3/IL10/SMARCC1/YTHDC2/PTEN/WEE1/RCC1/CRLF3/SMARCD2/ECD/CHEK1/ADAM17/SHB/HDAC3/INO80/NEK6/RRM1/BABAM2/GIGYF2/CDT1/RBL2/VPS4B/AATF/PTPN11/SIN3A/CDC27/TFDP1/RRM2B/CDK4/CDC14A/MAP3K20/ANKRD17/SRA1/CENPF/NEK7/ATAD5/BABAM1/CCL2/CTDSP1/CDK1/NAE1/RAD9A/MEPCE/CLSPN/SIRT1/CDK5RAP2/CDK11B/SMARCA4/HSF1/PRKCA/AKT1/BUB3/ZNF830/TIPIN/ZWILCH/THAP1/ABRAXAS1/PPP1R9B/SPHK1/EDN1/ANAPC13/KIF20B/ANAPC5/INSR/ZW10/RPS6KB1/SMARCD1/FBXW5/CPSF3/BARD1
GO:0050657	nucleic acid transport	153	0.685417846696205	1.2198664687232	0.00183711658150297	0.0475344307113572	0.0408122265452587	5260	tags=59%, list=21%, signal=47%	UPF2/MX2/G3BP2/SETD2/EIF4A3/RANBP2/SRSF7/NUP98/IWS1/YTHDC1/NUP58/NUP62/TPR/MRPL18/RFTN1/SMG1/SUPT6H/NCBP2/DHX9/XPO1/SARNP/QKI/AHCTF1/RBM8A/FYTTD1/THOC2/ENY2/KHSRP/YBX1/SSB/AGFG1/NXF1/SEC13/HNRNPA2B1/NXT1/ALKBH5/THOC1/BICD2/IGF2BP2/SLBP/CETN2/FLOT1/THOC7/ATXN2/LRPPRC/UPF3B/KPNB1/RTRAF/NUP50/KHDRBS1/CETN3/SNUPN/DDX39B/AKAP8L/CPSF6/NUP93/PHAX/POLDIP3/MVP/MAGOH/SMG7/NUTF2/HHEX/NCBP3/POM121C/SMG6/DDX19B/MCM3AP/NUP54/CHTOP/POM121/HSF1/UPF1/THOC6/SRSF1/POLR2D/NCBP1/TST/ALYREF/NUP42/RBM15B/SIDT2/NUP85/NUP107/NRDE2/DDX39A/TSC1/FMR1/HNRNPA3/TNKS
GO:0050658	RNA transport	153	0.685417846696205	1.2198664687232	0.00183711658150297	0.0475344307113572	0.0408122265452587	5260	tags=59%, list=21%, signal=47%	UPF2/MX2/G3BP2/SETD2/EIF4A3/RANBP2/SRSF7/NUP98/IWS1/YTHDC1/NUP58/NUP62/TPR/MRPL18/RFTN1/SMG1/SUPT6H/NCBP2/DHX9/XPO1/SARNP/QKI/AHCTF1/RBM8A/FYTTD1/THOC2/ENY2/KHSRP/YBX1/SSB/AGFG1/NXF1/SEC13/HNRNPA2B1/NXT1/ALKBH5/THOC1/BICD2/IGF2BP2/SLBP/CETN2/FLOT1/THOC7/ATXN2/LRPPRC/UPF3B/KPNB1/RTRAF/NUP50/KHDRBS1/CETN3/SNUPN/DDX39B/AKAP8L/CPSF6/NUP93/PHAX/POLDIP3/MVP/MAGOH/SMG7/NUTF2/HHEX/NCBP3/POM121C/SMG6/DDX19B/MCM3AP/NUP54/CHTOP/POM121/HSF1/UPF1/THOC6/SRSF1/POLR2D/NCBP1/TST/ALYREF/NUP42/RBM15B/SIDT2/NUP85/NUP107/NRDE2/DDX39A/TSC1/FMR1/HNRNPA3/TNKS
GO:0018209	peptidyl-serine modification	302	0.674751768140899	1.2193193281381	0.000107729917251396	0.00738196134932738	0.00633802223837531	4545	tags=43%, list=18%, signal=36%	PDGFB/MKNK2/STK4/GADD45A/STK38L/PAK1/ROCK1/AKAP9/SRC/TFRC/CLK1/VEGFA/POGLUT1/SGK1/LATS2/BRAF/ERN1/WNK1/TGFB1/RPS6KA3/PAK2/RASSF2/SMG1/TOP1/BCL2/CAMK1D/NSD1/TERF2IP/SMAD7/MARK3/EIF2AK3/DDIT4/GALNT1/HCLS1/MAD2L2/MAPKAPK2/MORC3/PDPK1/ARRB2/FNIP1/TBK1/VRK2/CSNK1D/PIKFYVE/FNIP2/PRKCB/MAP3K13/GGNBP2/SRPK2/BCAR3/CSNK2A2/PRKDC/PDCD10/CSNK2A1/PRKACA/LRRK2/PKN2/HIPK1/SGK3/DYRK3/ROCK2/TGFBR1/TLK2/BAX/TNF/HAX1/GALNT3/PTGS2/CREBL2/CSNK1G2/ATM/EIF4G1/RIPK2/PRKX/TTBK2/PARK7/BAK1/ILK/CDK2/GSK3B/MAPKAP1/STK32C/PIK3CA/CSNK1E/MAPK8/HIPK3/TLK1/DOCK7/RAF1/MKNK1/MAP2K2/PTEN/NTMT1/DYRK1A/NCK2/GSK3A/CAB39/NEK6/PRKCD/RIPK1/CSNK1G3/HDAC6/NCK1/MASTL/ULK1/MAP4K1/TAF1/MAP3K20/MAPK14/NEK7/CDK1/MAPK1/CNOT9/PINK1/IKBKB/AKT3/CLSPN/CAMK1/PPM1F/DYRK2/INPP5F/CHUK/AKT2/SNCA/PWP1/CAMK2D/PRKCA/LATS1/AKT1/PRKCI
GO:0050670	regulation of lymphocyte proliferation	227	0.678519552008221	1.21920979458646	0.000385445466647886	0.0183353443519271	0.01574240432204	3714	tags=40%, list=14%, signal=34%	SELENOK/GPR183/IL23A/CD55/LST1/IL4I1/CD86/CORO1A/CTNNB1/RASSF5/IDO1/CD40/PELI1/HES1/TFRC/HLA-DMB/LYN/PNP/BTK/MEF2C/NCKAP1L/BID/PTPRC/BCL6/IL1B/BCL2/LGALS9/CD80/CDKN1A/AIF1/IL6ST/AHR/TLR4/FCGR2B/HLA-DPA1/VAV3/TNFRSF9/ADA/BTN2A2/CD74/HLA-DPB1/ICOSLG/ITCH/TNFRSF1B/IL1A/CD274/HLA-DRB1/PTPN6/CLCF1/IL18/RC3H1/IL2RA/MAD1L1/DHPS/TNFRSF4/TNFRSF14/JAK2/NDFIP1/ATM/HAVCR2/IGF1/MNDA/LILRB2/SPN/RIPK2/NFATC2/SOS1/CD46/INPP5D/ANXA1/DLG1/SLC39A10/EBI3/TNFSF13B/CCL19/CD209/STAT5B/PTPN22/CCDC88B/SDC4/IL10/IL15/SOS2/NCK2/IL20RB/PPP3CA/IRF1/CASP3/NCK1/VSIR
GO:0006470	protein dephosphorylation	236	0.677129168323222	1.21831974432368	0.000449305561703446	0.0205815229153638	0.0176709337483991	4989	tags=47%, list=19%, signal=39%	DUSP4/DUSP5/PTPN1/CTTNBP2NL/DUSP2/ROCK1/DAPP1/PTPRE/ANKLE2/SWAP70/PPP1R12A/PPP1R2/ENSA/FBXW11/TGFB1/NCKAP1L/PTPRC/PPM1K/PTPRJ/BCL2/GNA12/PPP4R3A/TIPRL/PTBP1/UBASH3B/PTPN2/HSP90B1/PPP3R1/PTPN12/DUSP1/SSH2/CD33/CALM2/GNAI2/PPP2CA/CSNK2B/PPM1G/DUSP22/DUSP6/PTPN6/DUSP3/PPP2CB/PPP2R2A/SSU72/ROCK2/PPP2R5E/TNF/MGAT5/CTDSPL2/JAK2/PIN1/CAMTA1/PHPT1/LILRB2/PPP6R2/PTPRA/DUSP10/PPTC7/GSK3B/PPP1R7/YWHAB/SLC39A10/MTMR4/HTT/PPM1M/PPP4R3B/PTPN22/PPP6R3/PPP1R15B/PTEN/PPM1D/RNGTT/SSH1/PPP6C/PPP2R5C/PRKCD/PPP3CC/RCAN1/PPP3CA/PTPN11/NCK1/MASTL/CDC14A/RPRD1A/MTMR3/PDPR/MFHAS1/PPM1J/CTDSP1/PINK1/PTPN7/IKBKB/DUSP23/PPM1F/DUSP14/BOD1/STYX/PTPN18/PTPN9/ARPP19/CALM1/FKBP1B/PPM1N/PPM1B/PPP1R9B/PPP6R1/PPP4R1/PPP2R5A/ILKAP/NUAK1/SDHAF2/PDP1
GO:0007265	Ras protein signal transduction	322	0.672600202337995	1.21823291097636	6.8248213701975e-05	0.00582217965996729	0.00499882110112259	5164	tags=43%, list=20%, signal=35%	GPR65/MAP4K4/LPAR6/SHTN1/ARHGDIB/ROCK1/SQSTM1/CYTH1/RAB9A/G3BP2/RALA/RASGEF1B/ARHGEF2/AKAP13/GRB2/SRC/RIT1/MYO9B/RAPGEF1/OGT/STMN1/APOE/RAB21/P2RY10/RAP1A/ARF6/NUP62/TIAM1/ITGB1/RASGRP3/SHOC2/DENND4A/BCL6/ELMO1/G3BP1/RAB12/GNA12/CBL/CDKN1A/RABGEF1/AIF1/RDX/RAP1B/USP8/RB1/CDC42SE2/DNM2/ARHGAP5/RHOG/WAS/RAP2B/GNA13/MAPRE2/CYFIP1/GNB1/RHOU/RAB4A/PIK3CB/RASA2/CUL3/ARFGEF1/ABL2/F11R/PPP2CB/CDC42SE1/CTNNAL1/RAB35/ROCK2/RAPGEF2/CDC42/GPR35/KRAS/PSD3/STARD8/DOK2/IGF1/ARHGDIA/WASF2/FLOT1/RALGDS/PARK7/SOS1/CDK2/MAPKAP1/RAPGEF6/ABCA1/RAB4B/RALB/NOTCH2/KPNB1/DOCK5/PHACTR4/GDI1/RAF1/ABI2/NET1/RIPOR1/PIK3CG/NF1/NRP1/SOS2/RALGPS2/RAP2A/DENND3/GIT2/CYTH3/GPSM2/RAB30/ITPKB/SSX2IP/RFXANK/CRK/ARHGEF1/STK19/RGL1/FARP2/AUTS2/DBNL/RIPOR2/RAB33A/RASA3/DENND4C/ARHGAP17/TGFB2/FLCN/ARRB1/ARHGEF11/FBP1/CYTH4/HRAS/CFL1/ARHGAP24/RANGRF/EPS8/CYTH2/TNFAIP1/MFN2/RGL2/ARFGEF2/NRAS
GO:0002764	immune response-regulating signaling pathway	415	0.669648931916152	1.21775688138605	9.65631768024363e-06	0.00145645533011284	0.0012504869416983	4151	tags=40%, list=16%, signal=34%	PLCG2/PDE4B/BIRC3/NFKBID/CCR7/RAB7B/MALT1/PAK1/NFKB1/BIRC2/NINJ1/EZR/IRF4/NR4A3/NOP53/GRB2/DDX3X/SRC/CD40/PELI1/CTSH/LYN/HLA-DQB1/BTK/USP15/BRAF/MEF2C/WNK1/CTSS/HCK/CYLD/CLEC7A/RPS6KA3/NCKAP1L/C5AR1/TNFAIP3/OTULIN/PAK2/RFTN1/LPXN/ZC3H12A/PTPRC/SLC15A3/AP3B1/EP300/CREBBP/NECTIN2/PTPRJ/BCL2/LAT2/IFIH1/MAP3K1/FCER1G/UFD1/RABGEF1/APPL1/XIAP/TNIP2/GPS2/LCP2/FOXP1/PTPN2/TLR4/ELF1/PJA2/FCGR2B/MAPKAPK2/VAV3/ADA/LAPTM5/CD33/PDPK1/BTN2A2/ARRB2/CYBA/TNIP1/HLA-DPB1/KLHL6/MYO1G/PRKCB/NFKBIA/NLRP3/ICOSLG/BCL10/UBQLN1/IRAK2/ERBIN/ITCH/DUSP22/NFKBIZ/IRF7/TLR2/HLA-DRB1/PTPN6/DUSP3/TRAF3/BTN2A1/SEC14L1/FYN/RC3H1/DENND1B/BAX/TNF/THEMIS2/HAVCR2/PHPT1/MNDA/LILRB2/GATA3/FLOT1/TICAM2/RIPK2/BAG6/NAIP/NFATC2/SOS1/GPR108/INPP5D/PSEN1/SLC15A4/KCNN4/TLR1/SLC39A10/LSM14A/KHDRBS1/ZDHHC5/PIK3CA/FPR1/MAPK8/PUM1/MAP2K4/FER/CMTM3/AIM2/PTPN22/PLSCR1/UBE2N/PIK3AP1/PAK3/FCN1/EIF2B4/GRAMD4/SHB/IL20RB/CSK/RAB29/IRAK1/TIFA/TLR3/OTUD4/LIME1/PRKCD/VAV1/IRF1/LACC1/RBCK1/NMI/ANKRD17/RTN4/NPLOC4/MFHAS1/MAPK1/PTK2/MAP2K6/ZCCHC3/IKBKB
GO:0090068	positive regulation of cell cycle process	228	0.677421670153138	1.2172728903136	0.000376322604781785	0.0183242439997682	0.0157328737548224	5378	tags=46%, list=21%, signal=37%	PLCG2/PDGFB/CCND2/MECP2/RGCC/DYNC1H1/ATRX/HNRNPU/KMT2E/DDX3X/SMC5/CCND1/PPP1R10/EZH2/PAF1/DYNC1LI1/NUP62/TPR/NUSAP1/IL1B/SMC4/AIF1/APEX1/RDX/RB1/CDC73/PHIP/DBF4/SIRT2/IL1A/MDM2/CUL3/RCC2/HSPA2/PKN2/DYRK3/MAD1L1/ROCK2/RAD51C/THOC1/NUMA1/UBE2E2/CDC42/CHMP3/TNF/IGF1/EIF4G1/TMOD3/ANXA1/BRD4/RAB11A/WNT4/KAT2B/NCAPD3/DDX39B/UBE2B/NSMCE2/PLSCR1/CCND3/SVIL/ADAM17/PAGR1/PPP1R35/DDRGK1/INO80/RRM1/CDT1/GPSM2/SMC2/VPS4B/SIN3A/TFDP1/RRM2B/CDK4/CDC14A/MED1/MAP3K20/ANKRD17/FEN1/ATAD5/NSFL1C/CDK1/NUDT16/RAD51AP1/MEPCE/CEP295/IGF1R/CSPP1/AKT1/SPHK1/SMC6/SLF2/EDN1/KIF20B/ANAPC5/INSR/CPSF3/LSM10/NCAPH2/RANBP1/TGFA/CUL4B/SPAST/KLHL18/KIF23/KAT5
GO:0006816	calcium ion transport	405	0.669578242952516	1.21708823368314	1.18793200820458e-05	0.00166068602309753	0.00142583582428405	5275	tags=32%, list=21%, signal=26%	PLCG2/PDGFB/SELENOK/MCOLN2/PDE4B/ATP1B1/CCR7/CLIC2/CORO1A/CXCR4/SLC3A2/CTNNB1/HES1/ITPR2/DIAPH1/LYN/CD84/FBXO11/ATP2B1/CCL3/PTPRC/BCL2/CD4/ANXA6/ATP2C1/CCL4/SLC8A1/UBASH3B/EPB41/NCS1/PPP3R1/ITPR1/GEM/SESTD1/CD33/CALM2/GNAI2/PDPK1/ARRB2/CYBA/PRKCB/MCUR1/DNM1L/UBQLN1/SLC8B1/IL16/SARAF/NIPSNAP2/PTPN6/TSPAN13/HSPA2/PRKACA/FLNA/SLC25A25/HOMER1/FYN/ADORA2A/SMDT1/HOMER2/BAX/TMBIM6/GPR35/PTGS2/PMPCB/VDR/AHNAK/LILRB2/MCUB/ITGAV/BAK1/STIM2/PSEN1/TRPC4AP/KCNN4/ATG5/ATP2A2/ORAI1/HTT/CCL19/SPG11/ANO6/PLCD1/PTK2B/TMCO1/PIK3CG/IBTK/TRPM7/TMEM38B/CUL5/MICU1/G6PD/LIME1/PPP3CC/PPP3CA/STIM1/MICU2/BIN1/RRAD/VMP1/SCN9A/CCL2/TPT1/GSTO1/RASA3/UBR3/TRPM4/SNCA/CAMK2D/TRIM27/CALM1/TRPV2/FKBP1B/GNB5/ERO1A/BEST1/EDN1/AFG3L2/CCR1/CCR5/PRNP/CHERP/SEC61A1/CACNA1G/SELENON/SRI/XCR1/FMR1/SUMO1/CASK/CAMK2G
GO:0007623	circadian rhythm	180	0.680556540362652	1.21643612178394	0.00137415712677243	0.0389806773943151	0.0334681243237089	4355	tags=39%, list=17%, signal=33%	ID2/GPR157/OPN3/HNRNPU/NRIP1/NFIL3/ATF5/OGT/KMT2A/EZH2/KDM2A/FBXW11/HNRNPL/NCOR1/EP300/TOP1/GNAQ/MYCBP2/FBXW7/CREB1/SETX/ZFHX3/SFPQ/AHR/UBE3A/ATF4/GFPT1/SIAH2/USP9X/PSPC1/RBM4/CSNK1D/RELB/KDM5A/HNRNPD/PRKDC/PARP1/USP7/HUWE1/HOMER1/DDB1/ADORA2A/ROCK2/TNF/PTGDS/TOP2A/GSK3B/CSNK1E/IMPDH2/MAPK8/TYMS/THRAP3/NOCT/PTEN/HEBP1/DYRK1A/HDAC3/ID4/CLOCK/TARDBP/SIN3A/SCN9A/NONO/CDK1/PHLPP1/SIRT1/TNFRSF11A/HDAC2/NAMPT/GNA11
GO:0032943	mononuclear cell proliferation	283	0.673550671693037	1.21501280719683	0.000128229659672964	0.00834707595176428	0.00716665266914602	3714	tags=39%, list=14%, signal=34%	SELENOK/GPR183/IL23A/CD55/LST1/MALT1/IL4I1/CD86/IL7R/DOCK2/CORO1A/CTNNB1/RASSF5/IDO1/CD40/PELI1/HES1/TFRC/HLA-DMB/LYN/PNP/BTK/MEF2C/DOCK8/NCKAP1L/BID/PTPRC/BCL6/IL1B/BCL2/LGALS9/CD80/CDKN1A/AIF1/IL6ST/AHR/TLR4/FCGR2B/HLA-DPA1/MSN/VAV3/TNFRSF9/ADA/LMBR1L/HPRT1/BTN2A2/CD74/HLA-DPB1/TBK1/ICOSLG/ITCH/TNFRSF1B/IL1A/NFKBIZ/CD274/HLA-DRB1/TNFSF14/PTPN6/CLCF1/IL18/FYN/RC3H1/IL2RA/MAD1L1/DHPS/TNFRSF4/TNFRSF14/BAX/JAK2/NDFIP1/PSMB10/ATM/HAVCR2/IGF1/MNDA/LILRB2/SPN/RIPK2/NFATC2/SOS1/CD46/INPP5D/ANXA1/DLG1/SLC39A10/EBI3/TNFSF13B/WNT4/CCL19/IMPDH2/CD209/HELLS/STAT5B/PTPN22/CCDC88B/SDC4/CCND3/IL10/IL15/FLT3/PIK3CG/SOS2/NCK2/SHB/IL20RB/PRKCD/PPP3CA/IRF1/CASP3/NCK1/VSIR
GO:0018205	peptidyl-lysine modification	352	0.669041605855587	1.21419754192013	2.47137074148311e-05	0.00264886959035882	0.00227427286269659	6459	tags=60%, list=25%, signal=46%	DDX21/MECP2/SOX4/ASH1L/IRF4/SETD2/RANBP2/BOD1L1/GNL3/CTNNB1/SF3B1/RLF/SMC5/CSKMT/SMARCA5/OGT/ARID4A/ARID4B/KMT2A/KMT2C/EZH2/BCL11A/IWS1/SPI1/PHF1/ZMIZ1/SENP5/EP300/CREBBP/SENP6/TRIM38/IFIH1/SNW1/JMJD6/TAF7/DEK/HMG20B/BAZ1B/KAT6A/DOT1L/PHF20/TRIM28/TOPORS/RIF1/ZMIZ2/ENY2/PIAS1/POR/EID3/NELFE/ZBED1/TAF10/KDM1A/SIRT2/NFKBIZ/BCOR/MDM2/NAA50/BRD1/RTF1/PHF19/ZNF451/MLLT6/EPC1/DHPS/TAF12/NAA60/SUMO4/PIH1D1/ESCO1/ATXN7/GATA3/SETDB2/KMT5A/RANGAP1/BAG6/PARK7/MSL3/ARID5A/HINT2/NSMCE3/ING3/HAT1/ATG5/UBA2/MTF2/HDAC9/KANSL1/ANTKMT/METTL21A/SENP7/KAT2B/BRCA2/GLYR1/TAF9/SMARCB1/NSMCE2/NDUFAB1/MSL1/MEAF6/SUMO3/BLOC1S1/NSMCE4A/NCOA6/UBE2I/CHEK1/PAGR1/SIRT7/MSL2/SAE1/WDR82/HDAC6/SIN3A/EPC2/KAT8/KMT2D/CTR9/SETD3/KAT6B/NFATC2IP/EEF1AKMT2/AUTS2/VCPKMT/SET/TAF2/NSMCE1/JADE2/CBX4/PIAS2/SGF29/ATXN7L3/SIRT1/EHMT1/KMT5B/TRRAP/HMG20A/PHF20L1/BOD1/HDAC2/TRPM4/SUPT20H/RBBP5/YEATS4/SNCA/TRIM27/TAF6/PER1/DESI1/FLCN/KMT2B/TAF5L/POLE3/NELFA/ARRB1/GNL3L/SMC6/SLF2/TRMT112/PAXIP1/BMI1/RELA/MBIP/NFYB/PRKAA1/ERCC6/ZNF335/ACTL6A/PWWP2B/HDAC7/EP400/DIP2A/BRD8/JADE1/SMAD4/SETD7/MRGBP/SUMO1/NFYC/KAT5/DR1/ASH2L/UHRF2/RWDD3/NSD2/HCFC1/CTH/EHMT2/KDM6A/BRCA1/GCSH/KANSL2/LIAS/BRPF3/TADA2B/MORF4L1/SMYD2/PIAS4/USPL1/KMT5C/DIP2B/KAT7/PBXIP1/KIAA1586/MLLT10/RNF113A/NOC2L/SLF1/EZH1/BRPF1/CRTC2/SETD6/MUL1
GO:0071824	protein-DNA complex subunit organization	176	0.679499775169658	1.21347873118721	0.00135571234347466	0.0389806773943151	0.0334681243237089	4851	tags=55%, list=19%, signal=45%	BAZ1A/CHD2/ATRX/CHD1/SPTY2D1/SETD2/BRD2/TSPYL2/SMARCA5/RBBP4/SUPT6H/GTF2B/SENP6/NASP/PSMC6/HMGB2/RB1/BDP1/TAF7/CAND1/SUPT16H/MED29/NAP1L4/CHAF1A/KAT6A/MED4/CENPW/POGZ/HP1BP3/ANP32B/TAF10/RSF1/GMNN/NFKBIZ/MED28/DNAJC9/ITGB3BP/CHRAC1/TCF4/GTF2A1/UBTF/TAF12/RAD51C/ARID2/MED10/NAA60/PIH1D1/DAXX/MIS12/TAF13/ATF7IP/TSPYL1/SMARCC2/HAT1/CENPX/SMARCE1/UBN1/HELLS/TAF9/SMARCB1/CENPK/SMARCC1/MED17/TERF1/SMARCD2/MED30/MED14/CENPH/TAF1B/MED19/CDT1/SART3/CENPC/RNF4/TAF11/BAZ2A/SHPRH/MED1/TAF1/KAT6B/CENPF/SET/TAF2/ASF1A/MCM3AP/MED11/TAF3/SMARCA4/CENPN/TAF6/HMGA1/POLE3/TAF4B/RRN3/SMARCD1/CABIN1
GO:0032944	regulation of mononuclear cell proliferation	230	0.674401992120208	1.21203536760283	0.000527164725021278	0.0226174811107895	0.0194189716624944	3714	tags=39%, list=14%, signal=34%	SELENOK/GPR183/IL23A/CD55/LST1/IL4I1/CD86/CORO1A/CTNNB1/RASSF5/IDO1/CD40/PELI1/HES1/TFRC/HLA-DMB/LYN/PNP/BTK/MEF2C/NCKAP1L/BID/PTPRC/BCL6/IL1B/BCL2/LGALS9/CD80/CDKN1A/AIF1/IL6ST/AHR/TLR4/FCGR2B/HLA-DPA1/VAV3/TNFRSF9/ADA/BTN2A2/CD74/HLA-DPB1/ICOSLG/ITCH/TNFRSF1B/IL1A/CD274/HLA-DRB1/PTPN6/CLCF1/IL18/RC3H1/IL2RA/MAD1L1/DHPS/TNFRSF4/TNFRSF14/JAK2/NDFIP1/ATM/HAVCR2/IGF1/MNDA/LILRB2/SPN/RIPK2/NFATC2/SOS1/CD46/INPP5D/ANXA1/DLG1/SLC39A10/EBI3/TNFSF13B/CCL19/CD209/STAT5B/PTPN22/CCDC88B/SDC4/IL10/IL15/SOS2/NCK2/IL20RB/PPP3CA/IRF1/CASP3/NCK1/VSIR
